,image_path,label
6744,Data/aff/disgust/image0039263.jpg,1
6745,Data/aff/surprise/image0034555.jpg,5
6746,Data/aff/surprise/image0013895.jpg,5
6747,Data/aff/anger/image0009157.jpg,0
6748,Data/aff/surprise/image0026290.jpg,5
6749,Data/aff/surprise/image0010495.jpg,5
6750,Data/aff/fear/image0036823.jpg,2
6751,Data/aff/happy/ffhq_4149.png,3
6752,Data/aff/anger/image0021388.jpg,0
6753,Data/aff/happy/ffhq_4274.png,3
6754,Data/aff/surprise/image0031384.jpg,5
6755,Data/aff/fear/image0026048.jpg,2
6756,Data/aff/sadness/image0027085.jpg,4
6757,Data/aff/disgust/image0039169.jpg,1
6758,Data/aff/fear/image0023603.jpg,2
6759,Data/aff/surprise/image0032353.jpg,5
6760,Data/aff/disgust/image0036683.jpg,1
6761,Data/aff/happy/ffhq_1106.png,3
6762,Data/aff/happy/ffhq_1359.png,3
6763,Data/aff/anger/image0021205.jpg,0
6764,Data/aff/anger/image0021327.jpg,0
6765,Data/aff/happy/ffhq_4296.png,3
6766,Data/aff/anger/image0030679.jpg,0
6767,Data/aff/surprise/image0034668.jpg,5
6768,Data/aff/anger/image0020176.jpg,0
6769,Data/aff/fear/image0037850.jpg,2
6770,Data/aff/anger/image0020495.jpg,0
6771,Data/aff/fear/image0037366.jpg,2
6772,Data/aff/sadness/image0014052.jpg,4
6773,Data/aff/fear/image0040205.jpg,2
6774,Data/aff/surprise/ffhq_69.png,5
6775,Data/aff/fear/image0029032.jpg,2
6776,Data/aff/happy/ffhq_823.png,3
6777,Data/aff/surprise/image0028633.jpg,5
6778,Data/aff/happy/ffhq_961.png,3
6779,Data/aff/fear/image0039750.jpg,2
6780,Data/aff/surprise/image0028629.jpg,5
6781,Data/aff/fear/image0004367.jpg,2
6782,Data/aff/anger/image0030374.jpg,0
6783,Data/aff/happy/ffhq_4233.png,3
6784,Data/aff/anger/image0003353.jpg,0
6785,Data/aff/fear/image0038259.jpg,2
6786,Data/aff/sadness/image0025016.jpg,4
6787,Data/aff/surprise/ffhq_472.png,5
6788,Data/aff/surprise/image0025449.jpg,5
6789,Data/aff/fear/image0034316.jpg,2
6790,Data/aff/surprise/image0008836.jpg,5
6791,Data/aff/sadness/image0027702.jpg,4
6792,Data/aff/anger/image0026663.jpg,0
6793,Data/aff/sadness/image0011006.jpg,4
6794,Data/aff/fear/image0020530.jpg,2
6795,Data/aff/surprise/image0026630.jpg,5
6796,Data/aff/sadness/image0028614.jpg,4
6797,Data/aff/fear/image0040251.jpg,2
6798,Data/aff/sadness/image0026900.jpg,4
6799,Data/aff/surprise/ffhq_550.png,5
6800,Data/aff/anger/image0003013.jpg,0
6801,Data/aff/fear/image0037531.jpg,2
6802,Data/aff/happy/ffhq_2376.png,3
6803,Data/aff/sadness/image0026744.jpg,4
6804,Data/aff/anger/image0027308.jpg,0
6805,Data/aff/disgust/image0041115.jpg,1
6806,Data/aff/fear/image0031802.jpg,2
6807,Data/aff/surprise/image0034868.jpg,5
6808,Data/aff/fear/image0014366.jpg,2
6809,Data/aff/happy/ffhq_4803.png,3
6810,Data/aff/sadness/image0013888.jpg,4
6811,Data/aff/sadness/image0027105.jpg,4
6812,Data/aff/anger/image0012224.jpg,0
6813,Data/aff/sadness/image0021860.jpg,4
6814,Data/aff/surprise/image0033792.jpg,5
6815,Data/aff/fear/image0033665.jpg,2
6816,Data/aff/sadness/image0026104.jpg,4
6817,Data/aff/happy/ffhq_2105.png,3
6818,Data/aff/surprise/ffhq_617.png,5
6819,Data/aff/disgust/image0040005.jpg,1
6820,Data/aff/sadness/image0008581.jpg,4
6821,Data/aff/fear/image0036906.jpg,2
6822,Data/aff/happy/ffhq_1425.png,3
6823,Data/aff/sadness/image0004250.jpg,4
6824,Data/aff/surprise/image0019475.jpg,5
6825,Data/aff/anger/image0002539.jpg,0
6826,Data/aff/anger/image0030763.jpg,0
6827,Data/aff/disgust/image0008831.jpg,1
6828,Data/aff/fear/image0036962.jpg,2
6829,Data/aff/anger/image0019310.jpg,0
6830,Data/aff/disgust/image0037214.jpg,1
6831,Data/aff/anger/image0028859.jpg,0
6832,Data/aff/disgust/image0042030.jpg,1
6833,Data/aff/fear/image0038761.jpg,2
6834,Data/aff/surprise/image0032852.jpg,5
6835,Data/aff/fear/image0032372.jpg,2
6836,Data/aff/anger/image0022777.jpg,0
6837,Data/aff/disgust/image0007594.jpg,1
6838,Data/aff/happy/ffhq_3724.png,3
6839,Data/aff/happy/ffhq_1418.png,3
6840,Data/aff/sadness/image0021845.jpg,4
6841,Data/aff/disgust/image0032140.jpg,1
6842,Data/aff/surprise/image0022684.jpg,5
6843,Data/aff/anger/image0019118.jpg,0
6844,Data/aff/surprise/ffhq_615.png,5
6845,Data/aff/surprise/image0004977.jpg,5
6846,Data/aff/sadness/image0000027.jpg,4
6847,Data/aff/surprise/image0021595.jpg,5
6848,Data/aff/surprise/image0019657.jpg,5
6849,Data/aff/surprise/image0030800.jpg,5
6850,Data/aff/anger/image0014798.jpg,0
6851,Data/aff/happy/ffhq_4180.png,3
6852,Data/aff/happy/ffhq_4792.png,3
6853,Data/aff/disgust/image0021947.jpg,1
6854,Data/aff/sadness/image0005613.jpg,4
6855,Data/aff/anger/image0027154.jpg,0
6856,Data/aff/fear/image0039498.jpg,2
6857,Data/aff/surprise/ffhq_278.png,5
6858,Data/aff/disgust/image0029994.jpg,1
6859,Data/aff/happy/ffhq_4788.png,3
6860,Data/aff/anger/image0030467.jpg,0
6861,Data/aff/fear/image0032494.jpg,2
6862,Data/aff/happy/ffhq_702.png,3
6863,Data/aff/disgust/image0041852.jpg,1
6864,Data/aff/sadness/image0002821.jpg,4
6865,Data/aff/happy/ffhq_3253.png,3
6866,Data/aff/fear/image0019842.jpg,2
6867,Data/aff/happy/ffhq_4155.png,3
6868,Data/aff/anger/image0028721.jpg,0
6869,Data/aff/fear/image0039255.jpg,2
6870,Data/aff/anger/image0029619.jpg,0
6871,Data/aff/surprise/image0018330.jpg,5
6872,Data/aff/happy/ffhq_2678.png,3
6873,Data/aff/anger/image0028685.jpg,0
6874,Data/aff/sadness/image0013602.jpg,4
6875,Data/aff/fear/image0039850.jpg,2
6876,Data/aff/surprise/image0032251.jpg,5
6877,Data/aff/sadness/image0015227.jpg,4
6878,Data/aff/anger/image0026913.jpg,0
6879,Data/aff/fear/image0023608.jpg,2
6880,Data/aff/surprise/image0012068.jpg,5
6881,Data/aff/surprise/image0000993.jpg,5
6882,Data/aff/sadness/image0027828.jpg,4
6883,Data/aff/surprise/image0026499.jpg,5
6884,Data/aff/sadness/image0030031.jpg,4
6885,Data/aff/happy/ffhq_1315.png,3
6886,Data/aff/happy/ffhq_1742.png,3
6887,Data/aff/disgust/image0042380.jpg,1
6888,Data/aff/happy/ffhq_2465.png,3
6889,Data/aff/disgust/image0039706.jpg,1
6890,Data/aff/fear/image0015410.jpg,2
6891,Data/aff/disgust/image0040263.jpg,1
6892,Data/aff/surprise/image0033608.jpg,5
6893,Data/aff/happy/ffhq_1723.png,3
6894,Data/aff/sadness/image0021981.jpg,4
6895,Data/aff/anger/image0023403.jpg,0
6896,Data/aff/anger/image0026359.jpg,0
6897,Data/aff/surprise/image0033807.jpg,5
6898,Data/aff/fear/image0022902.jpg,2
6899,Data/aff/sadness/image0027471.jpg,4
6900,Data/aff/sadness/image0030421.jpg,4
6901,Data/aff/anger/image0019020.jpg,0
6902,Data/aff/surprise/image0015927.jpg,5
6903,Data/aff/surprise/image0032418.jpg,5
6904,Data/aff/fear/image0032218.jpg,2
6905,Data/aff/anger/image0001794.jpg,0
6906,Data/aff/sadness/image0024700.jpg,4
6907,Data/aff/surprise/image0007765.jpg,5
6908,Data/aff/fear/image0034476.jpg,2
6909,Data/aff/fear/image0035590.jpg,2
6910,Data/aff/happy/ffhq_3164.png,3
6911,Data/aff/disgust/image0033773.jpg,1
6912,Data/aff/sadness/image0005566.jpg,4
6913,Data/aff/sadness/image0029455.jpg,4
6914,Data/aff/surprise/image0031317.jpg,5
6915,Data/aff/anger/image0011118.jpg,0
6916,Data/aff/fear/image0038801.jpg,2
6917,Data/aff/happy/ffhq_2331.png,3
6918,Data/aff/disgust/image0038599.jpg,1
6919,Data/aff/fear/image0039882.jpg,2
6920,Data/aff/surprise/ffhq_516.png,5
6921,Data/aff/fear/image0032978.jpg,2
6922,Data/aff/anger/image0012365.jpg,0
6923,Data/aff/fear/image0020887.jpg,2
6924,Data/aff/happy/ffhq_3150.png,3
6925,Data/aff/disgust/image0040471.jpg,1
6926,Data/aff/disgust/image0041008.jpg,1
6927,Data/aff/happy/ffhq_4621.png,3
6928,Data/aff/fear/image0038306.jpg,2
6929,Data/aff/surprise/ffhq_634.png,5
6930,Data/aff/surprise/ffhq_264.png,5
6931,Data/aff/surprise/ffhq_140.png,5
6932,Data/aff/surprise/image0029414.jpg,5
6933,Data/aff/surprise/image0025042.jpg,5
6934,Data/aff/fear/image0039028.jpg,2
6935,Data/aff/happy/ffhq_4877.png,3
6936,Data/aff/fear/image0027930.jpg,2
6937,Data/aff/disgust/image0037391.jpg,1
6938,Data/aff/happy/ffhq_4112.png,3
6939,Data/aff/surprise/image0025826.jpg,5
6940,Data/aff/surprise/image0017717.jpg,5
6941,Data/aff/disgust/image0031488.jpg,1
6942,Data/aff/anger/image0010849.jpg,0
6943,Data/aff/disgust/image0013740.jpg,1
6944,Data/aff/happy/ffhq_2794.png,3
6945,Data/aff/surprise/image0014925.jpg,5
6946,Data/aff/sadness/image0009856.jpg,4
6947,Data/aff/happy/ffhq_4484.png,3
6948,Data/aff/surprise/image0031095.jpg,5
6949,Data/aff/disgust/image0040011.jpg,1
6950,Data/aff/surprise/image0033846.jpg,5
6951,Data/aff/disgust/image0039260.jpg,1
6952,Data/aff/disgust/image0040881.jpg,1
6953,Data/aff/sadness/image0027055.jpg,4
6954,Data/aff/anger/image0020552.jpg,0
6955,Data/aff/happy/ffhq_1155.png,3
6956,Data/aff/disgust/image0034283.jpg,1
6957,Data/aff/sadness/image0012882.jpg,4
6958,Data/aff/anger/image0000908.jpg,0
6959,Data/aff/happy/ffhq_3030.png,3
6960,Data/aff/surprise/image0034242.jpg,5
6961,Data/aff/surprise/image0026882.jpg,5
6962,Data/aff/disgust/image0041199.jpg,1
6963,Data/aff/fear/image0036254.jpg,2
6964,Data/aff/happy/ffhq_4290.png,3
6965,Data/aff/surprise/image0032867.jpg,5
6966,Data/aff/happy/ffhq_1391.png,3
6967,Data/aff/sadness/image0021986.jpg,4
6968,Data/aff/happy/ffhq_384.png,3
6969,Data/aff/disgust/image0041666.jpg,1
6970,Data/aff/anger/image0025642.jpg,0
6971,Data/aff/sadness/image0019074.jpg,4
6972,Data/aff/surprise/image0031872.jpg,5
6973,Data/aff/happy/ffhq_1244.png,3
6974,Data/aff/surprise/image0030791.jpg,5
6975,Data/aff/anger/image0030320.jpg,0
6976,Data/aff/sadness/image0001275.jpg,4
6977,Data/aff/happy/ffhq_4110.png,3
6978,Data/aff/happy/ffhq_3375.png,3
6979,Data/aff/surprise/ffhq_624.png,5
6980,Data/aff/happy/ffhq_1754.png,3
6981,Data/aff/fear/image0033443.jpg,2
6982,Data/aff/fear/image0038808.jpg,2
6983,Data/aff/disgust/image0042097.jpg,1
6984,Data/aff/happy/ffhq_137.png,3
6985,Data/aff/anger/image0029910.jpg,0
6986,Data/aff/fear/image0037699.jpg,2
6987,Data/aff/happy/ffhq_3006.png,3
6988,Data/aff/fear/image0035749.jpg,2
6989,Data/aff/happy/ffhq_3513.png,3
6990,Data/aff/happy/ffhq_2659.png,3
6991,Data/aff/surprise/image0028185.jpg,5
6992,Data/aff/disgust/image0020991.jpg,1
6993,Data/aff/sadness/image0022005.jpg,4
6994,Data/aff/happy/ffhq_195.png,3
6995,Data/aff/happy/ffhq_1113.png,3
6996,Data/aff/fear/image0017140.jpg,2
6997,Data/aff/surprise/image0018621.jpg,5
6998,Data/aff/sadness/image0023685.jpg,4
6999,Data/aff/disgust/image0040276.jpg,1
7000,Data/aff/anger/image0023196.jpg,0
7001,Data/aff/sadness/image0029848.jpg,4
7002,Data/aff/surprise/image0031337.jpg,5
7003,Data/aff/happy/ffhq_2788.png,3
7004,Data/aff/sadness/image0018067.jpg,4
7005,Data/aff/disgust/image0035188.jpg,1
7006,Data/aff/anger/image0014035.jpg,0
7007,Data/aff/fear/image0029475.jpg,2
7008,Data/aff/fear/image0025481.jpg,2
7009,Data/aff/happy/ffhq_0.png,3
7010,Data/aff/sadness/image0020786.jpg,4
7011,Data/aff/happy/ffhq_2682.png,3
7012,Data/aff/fear/image0033664.jpg,2
7013,Data/aff/happy/ffhq_836.png,3
7014,Data/aff/disgust/image0040591.jpg,1
7015,Data/aff/happy/ffhq_8.png,3
7016,Data/aff/happy/ffhq_4311.png,3
7017,Data/aff/surprise/image0034747.jpg,5
7018,Data/aff/sadness/image0025858.jpg,4
7019,Data/aff/fear/image0031475.jpg,2
7020,Data/aff/anger/image0013078.jpg,0
7021,Data/aff/anger/image0021353.jpg,0
7022,Data/aff/fear/image0037103.jpg,2
7023,Data/aff/sadness/image0029759.jpg,4
7024,Data/aff/anger/image0013853.jpg,0
7025,Data/aff/sadness/image0017924.jpg,4
7026,Data/aff/happy/ffhq_1511.png,3
7027,Data/aff/anger/image0003836.jpg,0
7028,Data/aff/surprise/ffhq_78.png,5
7029,Data/aff/anger/image0004792.jpg,0
7030,Data/aff/fear/image0030224.jpg,2
7031,Data/aff/fear/image0037229.jpg,2
7032,Data/aff/sadness/image0005705.jpg,4
7033,Data/aff/surprise/ffhq_576.png,5
7034,Data/aff/disgust/image0038229.jpg,1
7035,Data/aff/disgust/image0020095.jpg,1
7036,Data/aff/disgust/image0038654.jpg,1
7037,Data/aff/anger/image0019716.jpg,0
7038,Data/aff/anger/image0023522.jpg,0
7039,Data/aff/surprise/image0020675.jpg,5
7040,Data/aff/happy/ffhq_1397.png,3
7041,Data/aff/sadness/image0017703.jpg,4
7042,Data/aff/surprise/image0031038.jpg,5
7043,Data/aff/fear/image0011000.jpg,2
7044,Data/aff/surprise/image0010328.jpg,5
7045,Data/aff/anger/image0000012.jpg,0
7046,Data/aff/fear/image0015024.jpg,2
7047,Data/aff/happy/ffhq_2830.png,3
7048,Data/aff/sadness/image0029846.jpg,4
7049,Data/aff/surprise/image0025803.jpg,5
7050,Data/aff/sadness/image0014691.jpg,4
7051,Data/aff/anger/image0028678.jpg,0
7052,Data/aff/surprise/image0031920.jpg,5
7053,Data/aff/anger/image0016306.jpg,0
7054,Data/aff/anger/image0026927.jpg,0
7055,Data/aff/happy/ffhq_3188.png,3
7056,Data/aff/surprise/image0016131.jpg,5
7057,Data/aff/happy/ffhq_4255.png,3
7058,Data/aff/surprise/image0027460.jpg,5
7059,Data/aff/disgust/image0041021.jpg,1
7060,Data/aff/surprise/image0026134.jpg,5
7061,Data/aff/happy/ffhq_1380.png,3
7062,Data/aff/happy/ffhq_2438.png,3
7063,Data/aff/sadness/image0012990.jpg,4
7064,Data/aff/happy/ffhq_4086.png,3
7065,Data/aff/happy/ffhq_527.png,3
7066,Data/aff/fear/image0026620.jpg,2
7067,Data/aff/happy/ffhq_1292.png,3
7068,Data/aff/surprise/ffhq_343.png,5
7069,Data/aff/disgust/image0041702.jpg,1
7070,Data/aff/surprise/image0026030.jpg,5
7071,Data/aff/surprise/image0022041.jpg,5
7072,Data/aff/fear/image0036210.jpg,2
7073,Data/aff/happy/ffhq_1429.png,3
7074,Data/aff/happy/ffhq_2704.png,3
7075,Data/aff/happy/ffhq_2643.png,3
7076,Data/aff/fear/image0026351.jpg,2
7077,Data/aff/surprise/image0029785.jpg,5
7078,Data/aff/sadness/image0028286.jpg,4
7079,Data/aff/sadness/image0028381.jpg,4
7080,Data/aff/sadness/image0006678.jpg,4
7081,Data/aff/sadness/image0014376.jpg,4
7082,Data/aff/anger/image0028160.jpg,0
7083,Data/aff/surprise/image0022749.jpg,5
7084,Data/aff/fear/image0038176.jpg,2
7085,Data/aff/fear/image0006553.jpg,2
7086,Data/aff/disgust/image0038524.jpg,1
7087,Data/aff/disgust/image0015583.jpg,1
7088,Data/aff/surprise/image0034576.jpg,5
7089,Data/aff/surprise/image0020373.jpg,5
7090,Data/aff/happy/ffhq_645.png,3
7091,Data/aff/fear/image0040608.jpg,2
7092,Data/aff/happy/ffhq_953.png,3
7093,Data/aff/happy/ffhq_3892.png,3
7094,Data/aff/happy/ffhq_2775.png,3
7095,Data/aff/happy/ffhq_4585.png,3
7096,Data/aff/happy/ffhq_88.png,3
7097,Data/aff/happy/ffhq_3946.png,3
7098,Data/aff/sadness/image0016278.jpg,4
7099,Data/aff/anger/image0022323.jpg,0
7100,Data/aff/anger/image0024110.jpg,0
7101,Data/aff/fear/image0038025.jpg,2
7102,Data/aff/sadness/image0015009.jpg,4
7103,Data/aff/sadness/image0016751.jpg,4
7104,Data/aff/happy/ffhq_3922.png,3
7105,Data/aff/happy/ffhq_4514.png,3
7106,Data/aff/disgust/image0038681.jpg,1
7107,Data/aff/surprise/image0033162.jpg,5
7108,Data/aff/anger/image0022950.jpg,0
7109,Data/aff/happy/ffhq_1752.png,3
7110,Data/aff/anger/image0030334.jpg,0
7111,Data/aff/disgust/image0040787.jpg,1
7112,Data/aff/anger/image0020029.jpg,0
7113,Data/aff/anger/image0017186.jpg,0
7114,Data/aff/happy/ffhq_989.png,3
7115,Data/aff/fear/image0035829.jpg,2
7116,Data/aff/surprise/image0034105.jpg,5
7117,Data/aff/fear/image0036838.jpg,2
7118,Data/aff/surprise/image0018151.jpg,5
7119,Data/aff/fear/image0040470.jpg,2
7120,Data/aff/surprise/image0023050.jpg,5
7121,Data/aff/anger/image0030340.jpg,0
7122,Data/aff/fear/image0023844.jpg,2
7123,Data/aff/surprise/image0017290.jpg,5
7124,Data/aff/disgust/image0036386.jpg,1
7125,Data/aff/happy/ffhq_2439.png,3
7126,Data/aff/surprise/image0022530.jpg,5
7127,Data/aff/sadness/image0004735.jpg,4
7128,Data/aff/happy/ffhq_70.png,3
7129,Data/aff/fear/image0035859.jpg,2
7130,Data/aff/disgust/image0040575.jpg,1
7131,Data/aff/happy/ffhq_1879.png,3
7132,Data/aff/surprise/image0024855.jpg,5
7133,Data/aff/disgust/image0036742.jpg,1
7134,Data/aff/happy/ffhq_4505.png,3
7135,Data/aff/fear/image0031790.jpg,2
7136,Data/aff/fear/image0037990.jpg,2
7137,Data/aff/sadness/image0027051.jpg,4
7138,Data/aff/happy/ffhq_4679.png,3
7139,Data/aff/happy/ffhq_1416.png,3
7140,Data/aff/disgust/image0019067.jpg,1
7141,Data/aff/sadness/image0025469.jpg,4
7142,Data/aff/anger/image0019435.jpg,0
7143,Data/aff/anger/image0018015.jpg,0
7144,Data/aff/happy/ffhq_3347.png,3
7145,Data/aff/sadness/image0024707.jpg,4
7146,Data/aff/surprise/image0030766.jpg,5
7147,Data/aff/disgust/image0041118.jpg,1
7148,Data/aff/disgust/image0038163.jpg,1
7149,Data/aff/anger/image0028918.jpg,0
7150,Data/aff/disgust/image0038914.jpg,1
7151,Data/aff/surprise/image0028820.jpg,5
7152,Data/aff/fear/image0020169.jpg,2
7153,Data/aff/fear/image0036513.jpg,2
7154,Data/aff/happy/ffhq_4598.png,3
7155,Data/aff/happy/ffhq_3583.png,3
7156,Data/aff/happy/ffhq_3516.png,3
7157,Data/aff/happy/ffhq_1051.png,3
7158,Data/aff/surprise/image0018130.jpg,5
7159,Data/aff/sadness/image0019904.jpg,4
7160,Data/aff/happy/ffhq_3580.png,3
7161,Data/aff/anger/image0025619.jpg,0
7162,Data/aff/happy/ffhq_3945.png,3
7163,Data/aff/fear/image0039582.jpg,2
7164,Data/aff/surprise/image0005240.jpg,5
7165,Data/aff/surprise/image0024315.jpg,5
7166,Data/aff/fear/image0018003.jpg,2
7167,Data/aff/anger/image0027300.jpg,0
7168,Data/aff/anger/image0018882.jpg,0
7169,Data/aff/surprise/image0032025.jpg,5
7170,Data/aff/sadness/image0027940.jpg,4
7171,Data/aff/sadness/image0010950.jpg,4
7172,Data/aff/disgust/image0035988.jpg,1
7173,Data/aff/anger/image0019509.jpg,0
7174,Data/aff/happy/ffhq_1135.png,3
7175,Data/aff/sadness/image0024817.jpg,4
7176,Data/aff/happy/ffhq_1379.png,3
7177,Data/aff/happy/ffhq_3788.png,3
7178,Data/aff/fear/image0035360.jpg,2
7179,Data/aff/anger/image0001298.jpg,0
7180,Data/aff/sadness/image0016111.jpg,4
7181,Data/aff/surprise/image0030969.jpg,5
7182,Data/aff/surprise/image0033934.jpg,5
7183,Data/aff/fear/image0038262.jpg,2
7184,Data/aff/anger/image0022975.jpg,0
7185,Data/aff/fear/image0035986.jpg,2
7186,Data/aff/fear/image0033991.jpg,2
7187,Data/aff/sadness/image0001187.jpg,4
7188,Data/aff/fear/image0028718.jpg,2
7189,Data/aff/surprise/image0023063.jpg,5
7190,Data/aff/surprise/image0021334.jpg,5
7191,Data/aff/disgust/image0041167.jpg,1
7192,Data/aff/disgust/image0034823.jpg,1
7193,Data/aff/happy/ffhq_1196.png,3
7194,Data/aff/surprise/image0032011.jpg,5
7195,Data/aff/disgust/image0029017.jpg,1
7196,Data/aff/happy/ffhq_3446.png,3
7197,Data/aff/fear/image0038842.jpg,2
7198,Data/aff/sadness/image0029736.jpg,4
7199,Data/aff/happy/ffhq_4985.png,3
7200,Data/aff/surprise/image0032293.jpg,5
7201,Data/aff/fear/image0032513.jpg,2
7202,Data/aff/disgust/image0042333.jpg,1
7203,Data/aff/disgust/image0037423.jpg,1
7204,Data/aff/happy/ffhq_395.png,3
7205,Data/aff/happy/ffhq_2475.png,3
7206,Data/aff/anger/image0019845.jpg,0
7207,Data/aff/anger/image0024113.jpg,0
7208,Data/aff/anger/image0014847.jpg,0
7209,Data/aff/disgust/image0035747.jpg,1
7210,Data/aff/happy/ffhq_85.png,3
7211,Data/aff/fear/image0026704.jpg,2
7212,Data/aff/sadness/image0006308.jpg,4
7213,Data/aff/surprise/image0031158.jpg,5
7214,Data/aff/disgust/image0036824.jpg,1
7215,Data/aff/anger/image0015832.jpg,0
7216,Data/aff/happy/ffhq_2464.png,3
7217,Data/aff/sadness/image0011894.jpg,4
7218,Data/aff/disgust/image0014680.jpg,1
7219,Data/aff/sadness/image0019161.jpg,4
7220,Data/aff/happy/ffhq_2626.png,3
7221,Data/aff/surprise/image0034008.jpg,5
7222,Data/aff/surprise/image0024170.jpg,5
7223,Data/aff/disgust/image0011440.jpg,1
7224,Data/aff/surprise/image0021829.jpg,5
7225,Data/aff/happy/ffhq_1352.png,3
7226,Data/aff/sadness/image0021667.jpg,4
7227,Data/aff/anger/image0012464.jpg,0
7228,Data/aff/anger/image0003415.jpg,0
7229,Data/aff/disgust/image0032557.jpg,1
7230,Data/aff/surprise/image0024899.jpg,5
7231,Data/aff/anger/image0016442.jpg,0
7232,Data/aff/fear/image0037941.jpg,2
7233,Data/aff/surprise/image0024403.jpg,5
7234,Data/aff/anger/image0020036.jpg,0
7235,Data/aff/disgust/image0041518.jpg,1
7236,Data/aff/sadness/image0005824.jpg,4
7237,Data/aff/happy/ffhq_1159.png,3
7238,Data/aff/happy/ffhq_4824.png,3
7239,Data/aff/happy/ffhq_1739.png,3
7240,Data/aff/happy/ffhq_1855.png,3
7241,Data/aff/happy/ffhq_3302.png,3
7242,Data/aff/fear/image0031206.jpg,2
7243,Data/aff/happy/ffhq_4048.png,3
7244,Data/aff/disgust/image0031914.jpg,1
7245,Data/aff/disgust/image0040601.jpg,1
7246,Data/aff/happy/ffhq_1897.png,3
7247,Data/aff/happy/ffhq_2816.png,3
7248,Data/aff/fear/image0039583.jpg,2
7249,Data/aff/anger/image0021558.jpg,0
7250,Data/aff/disgust/image0035557.jpg,1
7251,Data/aff/anger/image0019070.jpg,0
7252,Data/aff/surprise/image0018277.jpg,5
7253,Data/aff/surprise/ffhq_64.png,5
7254,Data/aff/fear/image0036758.jpg,2
7255,Data/aff/anger/image0011953.jpg,0
7256,Data/aff/surprise/image0015333.jpg,5
7257,Data/aff/sadness/image0029166.jpg,4
7258,Data/aff/surprise/image0031204.jpg,5
7259,Data/aff/fear/image0016117.jpg,2
7260,Data/aff/disgust/image0012516.jpg,1
7261,Data/aff/happy/ffhq_4773.png,3
7262,Data/aff/happy/ffhq_1945.png,3
7263,Data/aff/fear/image0020532.jpg,2
7264,Data/aff/happy/ffhq_3303.png,3
7265,Data/aff/surprise/image0023995.jpg,5
7266,Data/aff/fear/image0024556.jpg,2
7267,Data/aff/sadness/image0021786.jpg,4
7268,Data/aff/surprise/image0025272.jpg,5
7269,Data/aff/anger/image0020809.jpg,0
7270,Data/aff/happy/ffhq_3417.png,3
7271,Data/aff/sadness/image0003884.jpg,4
7272,Data/aff/happy/ffhq_3902.png,3
7273,Data/aff/disgust/image0039705.jpg,1
7274,Data/aff/happy/ffhq_4490.png,3
7275,Data/aff/happy/ffhq_3329.png,3
7276,Data/aff/surprise/image0031167.jpg,5
7277,Data/aff/happy/ffhq_2555.png,3
7278,Data/aff/sadness/image0025422.jpg,4
7279,Data/aff/surprise/image0029671.jpg,5
7280,Data/aff/disgust/image0036510.jpg,1
7281,Data/aff/fear/image0040724.jpg,2
7282,Data/aff/surprise/image0031114.jpg,5
7283,Data/aff/happy/ffhq_351.png,3
7284,Data/aff/disgust/image0038010.jpg,1
7285,Data/aff/sadness/image0023883.jpg,4
7286,Data/aff/anger/image0003961.jpg,0
7287,Data/aff/fear/image0038135.jpg,2
7288,Data/aff/sadness/image0027030.jpg,4
7289,Data/aff/anger/image0022817.jpg,0
7290,Data/aff/sadness/image0017170.jpg,4
7291,Data/aff/anger/image0014344.jpg,0
7292,Data/aff/fear/image0021511.jpg,2
7293,Data/aff/happy/ffhq_4754.png,3
7294,Data/aff/surprise/image0012293.jpg,5
7295,Data/aff/fear/image0032108.jpg,2
7296,Data/aff/anger/image0018981.jpg,0
7297,Data/aff/happy/ffhq_3049.png,3
7298,Data/aff/disgust/image0037099.jpg,1
7299,Data/aff/fear/image0038665.jpg,2
7300,Data/aff/happy/ffhq_1218.png,3
7301,Data/aff/disgust/image0039366.jpg,1
7302,Data/aff/happy/ffhq_2912.png,3
7303,Data/aff/disgust/image0036406.jpg,1
7304,Data/aff/disgust/image0032740.jpg,1
7305,Data/aff/fear/image0033049.jpg,2
7306,Data/aff/happy/ffhq_4816.png,3
7307,Data/aff/anger/image0028384.jpg,0
7308,Data/aff/surprise/ffhq_164.png,5
7309,Data/aff/sadness/image0006235.jpg,4
7310,Data/aff/anger/image0010990.jpg,0
7311,Data/aff/fear/image0035464.jpg,2
7312,Data/aff/surprise/image0034619.jpg,5
7313,Data/aff/disgust/image0038346.jpg,1
7314,Data/aff/happy/ffhq_1455.png,3
7315,Data/aff/anger/image0004816.jpg,0
7316,Data/aff/surprise/image0032068.jpg,5
7317,Data/aff/surprise/image0028088.jpg,5
7318,Data/aff/fear/image0037148.jpg,2
7319,Data/aff/fear/image0035178.jpg,2
7320,Data/aff/fear/image0040356.jpg,2
7321,Data/aff/sadness/image0021593.jpg,4
7322,Data/aff/disgust/image0031307.jpg,1
7323,Data/aff/happy/ffhq_683.png,3
7324,Data/aff/sadness/image0028760.jpg,4
7325,Data/aff/anger/image0010760.jpg,0
7326,Data/aff/anger/image0027447.jpg,0
7327,Data/aff/fear/image0037245.jpg,2
7328,Data/aff/surprise/image0020885.jpg,5
7329,Data/aff/fear/image0040176.jpg,2
7330,Data/aff/anger/image0015464.jpg,0
7331,Data/aff/anger/image0020265.jpg,0
7332,Data/aff/happy/ffhq_1863.png,3
7333,Data/aff/surprise/ffhq_152.png,5
7334,Data/aff/anger/image0011033.jpg,0
